player,average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_1st_body,opening_1st_down_the_t,opening_1st_out_wide,opening_2nd_ground_fh_bh_ratio,opening_3rd_ground_fh_bh_ratio,cluster
Adrian_Mannarino,2.321945570353213,0.287109375,0.7006802721088435,0.1747919143876337,0.1866825208085612,0.0985545335085413,0.017520805957074,0.3307052124397722,0.2474813841436706,0.4169951817783618,0.0538506079907353,0.26953125,0.328125,0.37890625,1.3435897435897437,1.2325581395348837,1
Alejandro_Davidovich_Fokina,1.919934640522876,0.3617021276595745,0.6078431372549019,0.1021897810218978,0.2262773722627737,0.147424511545293,0.0355239786856127,0.2824156305506217,0.2824156305506217,0.4316163410301953,0.0506535947712418,0.4609929078014184,0.2695035460992908,0.2198581560283688,2.228571428571429,1.3846153846153846,1
Alejandro_Moro_Canas,2.0127388535031847,0.348314606741573,0.8064516129032258,0.0641025641025641,0.1666666666666666,0.110062893081761,0.0188679245283018,0.3584905660377358,0.2735849056603773,0.3616352201257861,0.0350318471337579,0.3033707865168539,0.4269662921348314,0.2247191011235955,2.5714285714285725,1.5,1
Alejandro_Tabilo,1.9481981981981984,0.26,0.5,0.1381215469613259,0.2209944751381215,0.1092636579572446,0.0237529691211401,0.3087885985748218,0.2826603325415677,0.3966745843230403,0.0585585585585585,0.41,0.28,0.31,1.696969696969697,1.8846153846153848,1
Alex_De_Minaur,2.33265306122449,0.2516556291390728,0.618421052631579,0.2081632653061224,0.2163265306122449,0.114854517611026,0.0084226646248085,0.2932618683001531,0.3009188361408882,0.3981623277182236,0.0255102040816326,0.3807947019867549,0.2516556291390728,0.3344370860927152,1.647058823529412,1.2736842105263158,1
Alex_Michelsen,1.9164208456243848,0.5758928571428571,0.6821705426356589,0.4211711711711711,0.240990990990991,0.0793991416309012,0.0236051502145922,0.3015021459227467,0.2650214592274678,0.4270386266094421,0.0973451327433628,0.28125,0.2589285714285714,0.4285714285714285,1.216867469879518,0.9863013698630138,0
Alexander_Bublik,1.746731234866828,0.5571776155717761,0.5938864628820961,0.4193138500635324,0.2376111817026683,0.1426718547341115,0.0739299610894941,0.3398184176394293,0.2204928664072633,0.4312581063553826,0.1239709443099273,0.2092457420924574,0.4671532846715328,0.2846715328467153,1.2348484848484849,1.22680412371134,3
Alexander_Shevchenko,2.0142857142857142,0.2452830188679245,0.6153846153846154,0.3238095238095238,0.3047619047619048,0.0375586854460093,0.028169014084507,0.2863849765258216,0.3333333333333333,0.3755868544600939,0.0571428571428571,0.1509433962264151,0.3396226415094339,0.4528301886792453,1.5,1.1666666666666667,2
Alexander_Zverev,2.0,0.3244444444444444,0.6712328767123288,0.3865336658354115,0.1870324189526184,0.1113513513513513,0.014054054054054,0.2908108108108108,0.1978378378378378,0.4789189189189189,0.0918918918918919,0.0488888888888888,0.5644444444444444,0.3644444444444444,0.9082568807339452,1.1447368421052628,2
Alexandre_Muller,1.8202614379084967,0.4754098360655737,0.6206896551724138,0.237410071942446,0.2805755395683453,0.1314741035856573,0.0159362549800796,0.2908366533864542,0.3187250996015936,0.3784860557768924,0.0588235294117647,0.360655737704918,0.2622950819672131,0.360655737704918,1.3636363636363638,1.6428571428571432,1
Alexei_Popyrin,2.0416666666666665,0.7872340425531915,0.5405405405405406,0.5921052631578947,0.1710526315789473,0.2514285714285714,0.0171428571428571,0.3371428571428571,0.2228571428571428,0.4057142857142857,0.1369047619047619,0.3829787234042553,0.1914893617021276,0.3404255319148936,5.400000000000003,3.400000000000002,3
Andrey_Rublev,2.03281677301732,0.2720848056537102,0.6363636363636364,0.2602739726027397,0.2113502935420743,0.1518093556928508,0.0167696381288614,0.2762577228596646,0.3124448367166814,0.4060017652250662,0.0783956244302643,0.166077738515901,0.4240282685512367,0.3957597173144876,1.1858407079646016,1.6790123456790125,0
